Time (s),Energy Decay (dB)
1.8760625,-0.36129310838967116
1.876125,-0.3612936065690163
1.8761875000000001,-0.3612957187386746
1.87625,-0.3612971663503054
1.8763125,-0.3612971982797901
1.8763750000000001,-0.36129810366037984
1.8764375,-0.3613006280621348
1.8765,-0.36130236472848376
1.8765625000000001,-0.3613023789193826
1.876625,-0.36130408433096367
1.8766875,-0.36130767193503727
1.8767500000000001,-0.36130909813123135
1.8768125,-0.36130915348469295
1.876875,-0.3613112786665674
1.8769375000000001,-0.36131463872708736
1.877,-0.3613159533847524
1.8770625,-0.3613160558810596
1.877125,-0.36131888719698774
1.8771875,-0.3613225827910107
1.87725,-0.3613233032042802
1.8773125,-0.3613237622488401
1.877375,-0.36132638218852536
1.8774375,-0.3613287528717812
1.8775,-0.3613291147773966
1.8775625,-0.36132957584256886
1.877625,-0.36133188276565137
1.8776875,-0.36133353034940296
1.87775,-0.3613335520815903
1.8778125,-0.3613344489884164
1.877875,-0.3613359326669884
1.8779375,-0.36133637769704297
1.8780000000000001,-0.36133641870906275
1.8780625,-0.36133715692769597
1.878125,-0.3613379578352646
1.8781875000000001,-0.36133801967483126
1.87825,-0.3613383415470309
1.8783125,-0.3613390122943484
1.8783750000000001,-0.36133912256078266
1.8784375,-0.361339263371172
1.8785,-0.361339822151472
1.8785625000000001,-0.3613401876501126
1.878625,-0.36134018765232967
1.8786875,-0.36134081050522426
1.8787500000000001,-0.3613421457389348
1.8788125,-0.3613424795474266
1.878875,-0.3613428504677082
1.8789375000000001,-0.36134479723150914
1.879,-0.36134613246644487
1.8790625,-0.3613461612831296
1.879125,-0.3613470026700969
1.8791875,-0.36134947531845363
1.87925,-0.36135132363475164
1.8793125,-0.36135134761764115
1.879375,-0.3613531959347361
1.8794375,-0.36135723706413186
1.8795,-0.36135883533683494
